,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_ID,Domicile_Name,Date_of_Interview,Status,LOB,Location,Region_ID,Region_Name
5212,2565956,No,79,90,E1,41.03,30.77,-10.260000000000002,No,No,Male,Employee Referral,3,L002,600020,27.0,4,D6,Goa,2013-11-17,Joined,BFSI,Chennai,R2,South
5213,2586557,No,0,30,E1,31.25,9.38,-21.87,No,No,Male,Agency,3,L002,600020,25.0,4,D6,Goa,2014-04-02,Joined,BFSI,Chennai,R2,South
5214,2599233,No,32,30,E1,7.69,53.85,46.16,No,No,Female,Employee Referral,3,L002,600020,27.0,4,D6,Goa,2014-07-23,Joined,BFSI,Chennai,R2,South
5215,2614295,Yes,5,60,E1,35.57,27.59,-7.98,No,No,Male,Employee Referral,7,L002,600020,32.0,4,D6,Goa,2013-01-04,Joined,BFSI,Chennai,R2,South
5216,2831565,No,10,60,E2,57.48,61.42,3.940000000000005,No,No,Female,Direct,7,L002,600020,35.0,4,D6,Goa,2013-04-02,Not Joined,BFSI,Chennai,R2,South
5217,3195384,No,64,60,E1,31.11,31.11,0.0,No,No,Male,Direct,3,L002,600020,26.0,4,D6,Goa,2013-08-24,Joined,BFSI,Chennai,R2,South
5218,3249960,No,25,60,E1,27.78,27.78,0.0,No,No,Male,Agency,3,L002,600020,27.0,4,D6,Goa,2013-10-20,Not Joined,BFSI,Chennai,R2,South
5219,3250182,No,37,30,E1,14.29,14.29,0.0,No,No,Female,Direct,3,L002,600020,25.0,4,D6,Goa,2013-10-26,Joined,BFSI,Chennai,R2,South
5220,3257385,Yes,11,30,E3,0.0,0.0,0.0,No,No,Male,Direct,15,L002,600020,45.0,4,D6,Goa,2013-12-18,Joined,BFSI,Chennai,R2,South
5221,3263664,No,1,90,E1,24.02,24.02,0.0,No,No,Female,Agency,6,L002,600020,33.0,4,D6,Goa,2013-10-24,Joined,BFSI,Chennai,R2,South
5222,3304053,No,65,30,E1,17.11,17.11,0.0,No,No,Male,Direct,6,L002,600020,30.0,4,D6,Goa,2014-02-26,Joined,BFSI,Chennai,R2,South
5223,3318479,No,70,30,E1,77.42,77.42,0.0,No,No,Female,Agency,3,L002,600020,27.0,4,D6,Goa,2014-01-09,Joined,BFSI,Chennai,R2,South
5224,3327312,No,12,30,E1,33.33,33.33,0.0,No,No,Male,Agency,5,L002,600020,34.0,4,D6,Goa,2014-01-22,Joined,BFSI,Chennai,R2,South
5225,3342317,No,57,30,E2,6.56,6.56,0.0,No,No,Male,Direct,6,L002,600020,34.0,4,D6,Goa,2013-06-04,Joined,BFSI,Chennai,R2,South
5226,3680871,No,18,30,E1,0.0,0.0,0.0,No,No,Male,Direct,4,L002,600020,34.0,4,D6,Goa,2013-06-25,Joined,BFSI,Chennai,R2,South
5227,2850795,No,12,30,E1,54.04,34.34,-19.7,No,Yes,Male,Employee Referral,6,L002,600020,44.0,4,D9,Himachal Pradesh,2013-06-17,Joined,BFSI,Chennai,R2,South
5228,2586657,No,1,30,E1,33.33,16.67,-16.659999999999997,No,No,Male,Agency,4,L002,600020,25.0,4,D9,Himachal Pradesh,2014-04-13,Joined,BFSI,Chennai,R2,South
5229,3037745,No,1,30,E1,12.9,12.9,0.0,No,No,Male,Agency,3,L002,600020,24.0,4,D9,Himachal Pradesh,2013-08-29,Joined,BFSI,Chennai,R2,South
5230,3040350,No,4,60,E1,66.67,66.67,0.0,No,No,Female,Agency,3,L002,600020,31.0,4,D9,Himachal Pradesh,2013-09-06,Joined,BFSI,Chennai,R2,South
5231,3215393,No,3,90,E1,64.71,64.71,0.0,No,No,Male,Direct,4,L002,600020,27.0,4,D9,Himachal Pradesh,2013-10-05,Joined,BFSI,Chennai,R2,South
5232,3229716,No,67,60,E1,36.59,36.59,0.0,No,No,Male,Direct,3,L002,600020,27.0,4,D9,Himachal Pradesh,2013-11-27,Joined,BFSI,Chennai,R2,South
5233,3262724,No,39,30,E1,36.92,36.92,0.0,No,No,Male,Direct,3,L002,600020,27.0,4,D9,Himachal Pradesh,2013-09-29,Joined,BFSI,Chennai,R2,South
5234,3287573,No,54,30,E1,30.43,30.43,0.0,No,No,Male,Direct,5,L002,600020,30.0,4,D9,Himachal Pradesh,2014-01-10,Joined,BFSI,Chennai,R2,South
5235,3300494,No,23,30,E2,35.39,15.8,-19.59,No,Yes,Male,Direct,6,L002,600020,31.0,4,D9,Himachal Pradesh,2014-02-13,Joined,BFSI,Chennai,R2,South
5236,3318481,No,12,60,E1,81.82,66.67,-15.149999999999991,No,No,Male,Agency,4,L002,600020,26.0,4,D9,Himachal Pradesh,2014-01-09,Joined,BFSI,Chennai,R2,South
5237,3318509,No,5,60,E1,6.57,52.58,46.01,No,No,Male,Agency,4,L002,600020,26.0,4,D9,Himachal Pradesh,2014-01-10,Joined,BFSI,Chennai,R2,South
5238,3382112,No,36,30,E1,33.33,33.33,0.0,No,No,Male,Direct,3,L002,600020,34.0,4,D9,Himachal Pradesh,2013-10-08,Joined,BFSI,Chennai,R2,South
5239,3828206,Yes,2,0,E1,150.0,150.0,0.0,No,No,Female,Direct,3,L002,600020,34.0,4,D9,Himachal Pradesh,2013-08-20,Joined,BFSI,Chennai,R2,South
5240,2221397,No,79,30,E1,46.2,31.58,-14.620000000000005,No,No,Male,Employee Referral,3,L002,600020,28.0,4,D10,Jharkhand,2013-05-07,Joined,BFSI,Chennai,R2,South
5241,2430750,No,34,30,E1,59.33,59.33,0.0,No,No,Male,Direct,3,L002,600020,27.0,4,D10,Jharkhand,2013-12-02,Not Joined,BFSI,Chennai,R2,South
5242,2441205,No,68,90,E2,34.83,20.22,-14.61,No,No,Male,Agency,12,L002,600020,35.0,4,D10,Jharkhand,2014-01-02,Joined,BFSI,Chennai,R2,South
5243,2560934,No,3,30,E1,72.73,45.45,-27.28,No,No,Male,Direct,3,L002,600020,27.0,4,D10,Jharkhand,2013-07-10,Joined,BFSI,Chennai,R2,South
5244,2564771,No,14,30,E1,24.24,6.06,-18.18,No,No,Male,Direct,3,L002,600020,26.0,4,D10,Jharkhand,2013-09-24,Joined,BFSI,Chennai,R2,South
5245,2586622,No,18,30,E1,50.0,94.44,44.44,No,No,Male,Agency,3,L002,600020,31.0,4,D10,Jharkhand,2014-04-09,Joined,BFSI,Chennai,R2,South
5246,2594497,No,7,30,E2,17.49,12.27,-5.219999999999999,No,No,Male,Employee Referral,9,L002,600020,33.0,4,D10,Jharkhand,2014-05-12,Not Joined,BFSI,Chennai,R2,South
5247,2604453,No,6,30,E1,33.33,16.67,-16.659999999999997,No,No,Male,Agency,3,L002,600020,29.0,4,D10,Jharkhand,2013-01-08,Joined,BFSI,Chennai,R2,South
5248,2614423,No,9,30,E1,61.29,50.54,-10.75,No,No,Female,Agency,4,L002,600020,30.0,4,D10,Jharkhand,2013-01-05,Joined,BFSI,Chennai,R2,South
5249,2780763,No,17,30,E1,33.93,33.93,0.0,No,No,Female,Direct,4,L002,600020,26.0,4,D10,Jharkhand,2013-02-27,Joined,BFSI,Chennai,R2,South
5250,2790161,No,3,30,E1,30.0,11.25,-18.75,No,No,Male,Agency,3,L002,600020,29.0,4,D10,Jharkhand,2013-03-24,Joined,BFSI,Chennai,R2,South
5251,2831761,No,4,30,E1,19.05,7.14,-11.91,No,No,Female,Direct,3,L002,600020,27.0,4,D10,Jharkhand,2013-04-05,Joined,BFSI,Chennai,R2,South
5252,3199836,No,48,90,E1,33.93,33.93,0.0,No,No,Male,Agency,3,L002,600020,28.0,4,D10,Jharkhand,2013-08-31,Joined,BFSI,Chennai,R2,South
5253,3250181,No,2,60,E1,113.41,79.88,-33.53,No,No,Female,Agency,4,L002,600020,27.0,4,D10,Jharkhand,2013-10-25,Not Joined,BFSI,Chennai,R2,South
5254,3262969,No,42,30,E1,30.0,30.0,0.0,No,No,Male,Direct,4,L002,600020,26.0,4,D10,Jharkhand,2013-10-01,Joined,BFSI,Chennai,R2,South
5255,3263493,Yes,94,90,E1,58.54,36.59,-21.95,No,No,Female,Agency,3,L002,600020,26.0,4,D10,Jharkhand,2013-10-13,Joined,BFSI,Chennai,R2,South
5256,3285167,No,4,30,E1,81.82,81.82,0.0,No,No,Male,Direct,4,L002,600020,28.0,4,D10,Jharkhand,2014-01-05,Joined,BFSI,Chennai,R2,South
5257,3288601,No,6,60,E2,26.34,26.34,0.0,No,No,Female,Direct,6,L002,600020,31.0,4,D10,Jharkhand,2014-01-14,Joined,BFSI,Chennai,R2,South
5258,3327746,No,49,30,E1,16.67,16.67,0.0,No,No,Male,Direct,3,L002,600020,34.0,4,D10,Jharkhand,2014-01-25,Joined,BFSI,Chennai,R2,South
5259,3334457,No,51,60,E1,74.16,74.16,0.0,No,No,Female,Direct,3,L002,600020,34.0,4,D10,Jharkhand,2014-02-20,Joined,BFSI,Chennai,R2,South
5260,3477165,No,30,30,E1,60.0,28.0,-32.0,No,No,Male,Agency,3,L002,600020,34.0,4,D10,Jharkhand,2013-03-02,Joined,BFSI,Chennai,R2,South
5261,3632880,Yes,36,0,E2,7.73,7.73,0.0,No,No,Male,Agency,7,L002,600020,34.0,4,D10,Jharkhand,2013-05-07,Joined,BFSI,Chennai,R2,South
5262,2378046,No,2,30,E2,25.0,25.0,0.0,No,No,Male,Employee Referral,8,L002,600020,29.0,4,D3,Chandigarh,2013-10-06,Joined,BFSI,Chennai,R2,South
5263,2419989,No,3,30,E1,22.22,0.0,-22.22,No,No,Male,Direct,4,L002,600020,31.0,4,D3,Chandigarh,2013-10-25,Joined,BFSI,Chennai,R2,South
5264,2448063,No,0,60,E1,11.42,11.42,0.0,No,No,Male,Direct,3,L002,600020,27.0,4,D3,Chandigarh,2014-01-11,Joined,BFSI,Chennai,R2,South
5265,2479011,No,92,60,E1,47.73,47.73,0.0,No,No,Male,Direct,3,L002,600020,31.0,4,D3,Chandigarh,2014-01-19,Not Joined,BFSI,Chennai,R2,South
5266,2481229,No,0,30,E1,52.78,44.44,-8.340000000000003,No,No,Male,Direct,6,L002,600020,32.0,4,D3,Chandigarh,2014-01-23,Joined,BFSI,Chennai,R2,South
5267,2481316,No,7,60,E1,63.64,30.91,-32.730000000000004,No,No,Male,Direct,7,L002,600020,30.0,4,D3,Chandigarh,2014-01-24,Not Joined,BFSI,Chennai,R2,South
5268,2560753,No,81,60,E1,38.46,26.15,-12.310000000000002,No,No,Male,Direct,6,L002,600020,30.0,4,D3,Chandigarh,2013-06-25,Joined,BFSI,Chennai,R2,South
5269,2586591,No,51,30,E2,27.95,13.19,-14.76,No,No,Male,Agency,10,L002,600020,34.0,4,D3,Chandigarh,2014-04-05,Joined,BFSI,Chennai,R2,South
5270,2586631,No,93,30,E1,23.87,0.23,-23.64,No,No,Male,Agency,3,L002,600020,31.0,4,D3,Chandigarh,2014-04-11,Not Joined,BFSI,Chennai,R2,South
5271,3045952,No,10,30,E2,31.54,30.87,-0.6699999999999982,No,No,Female,Agency,9,L002,600020,33.0,4,D3,Chandigarh,2013-07-09,Not Joined,BFSI,Chennai,R2,South
5272,3045990,No,15,30,E1,25.0,18.33,-6.670000000000002,No,No,Male,Agency,3,L002,600020,25.0,4,D3,Chandigarh,2013-07-10,Joined,BFSI,Chennai,R2,South
5273,3218309,No,3,60,E1,38.41,38.41,0.0,No,No,Female,Direct,2,L002,600020,31.0,4,D3,Chandigarh,2013-10-16,Joined,BFSI,Chennai,R2,South
5274,3249934,No,1,30,E1,56.25,9.38,-46.87,No,No,Male,Agency,3,L002,600020,28.0,4,D3,Chandigarh,2013-10-17,Not Joined,BFSI,Chennai,R2,South
5275,3250133,No,15,60,E2,58.58,49.25,-9.329999999999998,No,No,Male,Agency,6,L002,600020,30.0,4,D3,Chandigarh,2013-10-25,Joined,BFSI,Chennai,R2,South
5276,3356267,No,1,30,E1,57.45,57.45,0.0,No,No,Male,Direct,4,L002,600020,34.0,4,D3,Chandigarh,2013-06-15,Joined,BFSI,Chennai,R2,South
5277,3423647,No,18,90,E1,26.25,33.75,7.5,No,Yes,Male,Direct,3,L002,600020,34.0,4,D3,Chandigarh,2014-07-25,Joined,BFSI,Chennai,R2,South
5278,3481440,No,47,60,E1,62.5,62.5,0.0,No,No,Male,Agency,3,L002,600020,34.0,4,D3,Chandigarh,2013-03-03,Joined,BFSI,Chennai,R2,South
5279,3661529,Yes,4,30,E1,100.0,111.9,11.900000000000006,No,Yes,Male,Employee Referral,2,L002,600020,34.0,4,D3,Chandigarh,2013-06-12,Joined,BFSI,Chennai,R2,South
5280,2214446,No,38,45,E2,42.11,42.11,0.0,No,No,Male,Direct,13,L002,600020,25.0,4,D21,Tripura,2013-07-27,Joined,BFSI,Chennai,R2,South
5281,2795222,Yes,7,30,E2,24.6,24.6,0.0,No,No,Male,Direct,5,L002,600020,31.0,4,D21,Tripura,2013-05-22,Not Joined,BFSI,Chennai,R2,South
5282,2478699,No,5,60,E1,21.28,14.42,-6.860000000000001,No,No,Male,Direct,4,L002,600020,27.0,4,D21,Tripura,2014-01-17,Joined,BFSI,Chennai,R2,South
5283,2478926,No,10,30,E1,45.45,27.27,-18.180000000000003,No,No,Male,Direct,3,L002,600020,29.0,4,D21,Tripura,2014-01-18,Joined,BFSI,Chennai,R2,South
5284,2576192,No,12,45,E2,9.38,9.38,0.0,No,No,Male,Direct,9,L002,600020,33.0,4,D21,Tripura,2014-01-21,Joined,BFSI,Chennai,R2,South
5285,2617732,No,96,45,E1,57.89,18.42,-39.47,No,No,Male,Agency,4,L002,600020,29.0,4,D21,Tripura,2013-01-10,Joined,BFSI,Chennai,R2,South
5286,2780696,No,23,45,E1,18.48,0.47,-18.01,No,No,Male,Agency,4,L002,600020,28.0,4,D21,Tripura,2013-02-26,Not Joined,BFSI,Chennai,R2,South
5287,2834327,No,52,90,E1,50.0,39.29,-10.71,No,No,Female,Employee Referral,3,L002,600020,26.0,4,D21,Tripura,2013-04-11,Not Joined,BFSI,Chennai,R2,South
5288,2839302,No,63,60,E1,55.26,55.26,0.0,No,No,Female,Agency,3,L002,600020,26.0,4,D21,Tripura,2013-04-20,Joined,BFSI,Chennai,R2,South
5289,3230773,No,3,30,E1,72.5,72.5,0.0,No,No,Male,Employee Referral,3,L002,600020,30.0,4,D21,Tripura,2013-12-08,Joined,BFSI,Chennai,R2,South
5290,3239136,No,64,30,E1,18.33,18.33,0.0,No,No,Male,Direct,2,L002,600020,24.0,4,D21,Tripura,2013-09-20,Joined,BFSI,Chennai,R2,South
5291,3250953,No,1,30,E1,122.22,68.89,-53.33,No,No,Male,Agency,4,L002,600020,29.0,4,D21,Tripura,2013-11-30,Joined,BFSI,Chennai,R2,South
5292,3266577,Yes,28,30,E1,92.31,94.23,1.9200000000000017,No,No,Male,Employee Referral,5,L002,600020,30.0,4,D21,Tripura,2013-10-26,Joined,BFSI,Chennai,R2,South
5293,2357062,No,2,90,E2,43.75,31.25,-12.5,No,No,Male,Direct,8,L002,600020,30.0,4,D24,West Bengal,2013-09-01,Joined,BFSI,Chennai,R2,South
5294,2431165,No,41,30,E1,54.76,45.0,-9.759999999999998,No,No,Male,Direct,6,L002,600020,31.0,4,D24,West Bengal,2013-12-04,Joined,BFSI,Chennai,R2,South
5295,2431474,No,3,30,E1,13.21,13.21,0.0,No,No,Female,Agency,7,L002,600020,33.0,4,D24,West Bengal,2013-12-09,Joined,BFSI,Chennai,R2,South
5296,2437436,No,98,30,E1,40.0,40.0,0.0,No,No,Female,Direct,4,L002,600020,29.0,4,D24,West Bengal,2013-12-15,Joined,BFSI,Chennai,R2,South
5297,2437652,Yes,1,30,E3,20.83,20.83,0.0,No,No,Male,Direct,12,L002,600020,36.0,4,D24,West Bengal,2013-12-18,Joined,BFSI,Chennai,R2,South
5298,2556919,No,37,60,E1,39.13,25.22,-13.910000000000004,No,No,Male,Direct,7,L002,600020,31.0,4,D24,West Bengal,2013-05-30,Joined,BFSI,Chennai,R2,South
5299,2565542,No,41,30,E1,41.3,26.09,-15.209999999999996,No,No,Male,Direct,6,L002,600020,34.0,4,D24,West Bengal,2013-11-07,Joined,BFSI,Chennai,R2,South
5300,2586665,No,61,60,E2,28.38,2.7,-25.68,No,No,Male,Agency,5,L002,600020,33.0,4,D24,West Bengal,2014-04-14,Not Joined,BFSI,Chennai,R2,South
5301,2598236,No,7,60,E1,37.5,27.5,-10.0,No,No,Male,Employee Referral,3,L002,600020,25.0,4,D24,West Bengal,2014-06-21,Not Joined,BFSI,Chennai,R2,South
5302,2820224,No,3,30,E2,16.67,18.75,2.0799999999999983,No,No,Male,Agency,7,L002,600020,33.0,4,D24,West Bengal,2013-05-28,Not Joined,BFSI,Chennai,R2,South
5303,2839675,Yes,8,30,E1,11.61,11.61,0.0,No,Yes,Male,Direct,4,L002,600020,30.0,4,D24,West Bengal,2013-04-22,Joined,BFSI,Chennai,R2,South
5304,2855995,No,1,90,E1,21.74,13.04,-8.7,No,No,Male,Agency,3,L002,600020,25.0,4,D24,West Bengal,2013-05-24,Not Joined,BFSI,Chennai,R2,South
5305,3040288,No,5,60,E1,53.85,30.77,-23.08,No,No,Female,Agency,3,L002,600020,25.0,4,D24,West Bengal,2013-09-06,Joined,BFSI,Chennai,R2,South
5306,3199859,No,7,30,E1,40.0,20.0,-20.0,No,No,Male,Agency,3,L002,600020,26.0,4,D24,West Bengal,2013-08-31,Joined,BFSI,Chennai,R2,South
5307,3218356,Yes,98,90,E1,30.43,30.43,0.0,No,No,Female,Direct,3,L002,600020,24.0,4,D24,West Bengal,2013-10-17,Joined,BFSI,Chennai,R2,South
5308,3234573,No,16,30,E1,18.0,18.0,0.0,No,No,Male,Direct,3,L002,600020,29.0,4,D24,West Bengal,2013-12-15,Joined,BFSI,Chennai,R2,South
5309,3359806,No,5,60,E1,6.06,1.52,-4.539999999999999,No,No,Male,Agency,4,L002,600020,34.0,4,D24,West Bengal,2013-08-27,Not Joined,BFSI,Chennai,R2,South
5310,3382116,No,10,30,E1,74.16,19.38,-54.78,No,No,Female,Direct,3,L002,600020,34.0,4,D24,West Bengal,2013-10-24,Joined,BFSI,Chennai,R2,South
5311,3643352,No,20,60,E2,42.86,35.71,-7.149999999999999,No,No,Male,Employee Referral,5,L002,600020,34.0,4,D24,West Bengal,2013-05-26,Joined,BFSI,Chennai,R2,South
5312,3699960,Yes,5,0,E2,19.36,19.36,0.0,No,No,Female,Direct,7,L002,600020,34.0,4,D24,West Bengal,2013-07-11,Joined,BFSI,Chennai,R2,South
5313,3250941,No,2,45,E2,37.36,30.49,-6.870000000000001,No,No,Male,Agency,7,L002,600020,32.0,4,D23,Uttarkhand,2013-09-26,Not Joined,BFSI,Chennai,R2,South
5314,2179918,No,1,0,E1,33.33,18.33,-15.0,No,No,Male,Employee Referral,3,L002,600020,27.0,4,D23,Uttarkhand,2013-01-30,Joined,BFSI,Chennai,R2,South
5315,2247845,No,43,60,E1,55.37,27.12,-28.25,No,No,Female,Employee Referral,2,L002,600020,27.0,4,D23,Uttarkhand,2013-04-12,Not Joined,BFSI,Chennai,R2,South
5316,2351912,No,10,90,E2,30.72,17.65,-13.07,No,No,Male,Direct,8,L002,600020,33.0,4,D23,Uttarkhand,2013-08-05,Not Joined,BFSI,Chennai,R2,South
5317,2378456,No,2,30,E3,10.0,0.0,-10.0,No,No,Male,Employee Referral,13,L002,600020,40.0,4,D23,Uttarkhand,2013-10-18,Joined,BFSI,Chennai,R2,South
5318,2420181,No,22,90,E1,57.75,43.66,-14.090000000000003,No,No,Male,Direct,3,L002,600020,26.0,4,D23,Uttarkhand,2013-10-31,Not Joined,BFSI,Chennai,R2,South
5319,2454774,No,0,90,E1,0.0,0.0,0.0,No,No,Male,Direct,4,L002,600020,26.0,4,D23,Uttarkhand,2014-01-22,Joined,BFSI,Chennai,R2,South
5320,2586575,No,3,30,E1,39.53,16.28,-23.25,No,No,Male,Agency,3,L002,600020,33.0,4,D23,Uttarkhand,2014-04-04,Joined,BFSI,Chennai,R2,South
5321,2586598,No,11,30,E1,15.79,7.89,-7.899999999999999,No,No,Male,Agency,3,L002,600020,29.0,4,D23,Uttarkhand,2014-04-07,Not Joined,BFSI,Chennai,R2,South
5322,2820824,No,58,30,E1,47.54,27.87,-19.67,No,No,Male,Employee Referral,3,L002,600020,29.0,4,D23,Uttarkhand,2013-06-01,Not Joined,BFSI,Chennai,R2,South
5323,3034077,No,4,30,E1,133.33,103.33,-30.00000000000001,No,No,Male,Agency,3,L002,600020,27.0,4,D23,Uttarkhand,2013-08-16,Joined,BFSI,Chennai,R2,South
5324,3051399,No,6,90,E1,96.08,74.02,-22.06,No,No,Male,Employee Referral,2,L002,600020,25.0,4,D23,Uttarkhand,2013-08-08,Joined,BFSI,Chennai,R2,South
5325,3215394,No,3,30,E1,30.02,30.02,0.0,No,No,Male,Direct,3,L002,600020,28.0,4,D23,Uttarkhand,2013-10-05,Joined,BFSI,Chennai,R2,South
5326,3263093,No,5,60,E2,20.0,20.0,0.0,No,No,Male,Direct,8,L002,600020,36.0,4,D23,Uttarkhand,2013-10-04,Joined,BFSI,Chennai,R2,South
5327,3327762,No,73,60,E1,61.76,61.76,0.0,No,No,Male,Direct,3,L002,600020,34.0,4,D23,Uttarkhand,2014-01-26,Joined,BFSI,Chennai,R2,South
5328,3332957,No,11,75,E1,25.0,25.0,0.0,No,No,Male,Agency,4,L002,600020,34.0,4,D23,Uttarkhand,2014-02-05,Not Joined,BFSI,Chennai,R2,South
5329,3337506,No,11,60,E1,60.0,34.67,-25.33,No,No,Male,Agency,4,L002,600020,34.0,4,D23,Uttarkhand,2014-02-23,Not Joined,BFSI,Chennai,R2,South
5330,3382117,No,6,30,E1,30.43,30.43,0.0,No,No,Male,Direct,4,L002,600020,34.0,4,D23,Uttarkhand,2013-10-26,Joined,BFSI,Chennai,R2,South
5331,3452158,No,2,90,E1,60.0,33.33,-26.67,No,No,Male,Agency,3,L002,600020,34.0,4,D23,Uttarkhand,2013-02-26,Not Joined,BFSI,Chennai,R2,South
5332,2211699,Yes,0,0,E2,23.08,15.38,-7.699999999999997,No,No,Male,Employee Referral,6,L002,600020,34.0,4,D5,Delhi,2013-07-21,Not Joined,BFSI,Chennai,R2,South
5333,2420162,No,2,30,E1,55.56,28.89,-26.67,No,No,Female,Agency,5,L002,600020,27.0,4,D5,Delhi,2013-10-30,Not Joined,BFSI,Chennai,R2,South
5334,2431348,No,21,45,E2,9.33,9.33,0.0,No,No,Male,Direct,4,L002,600020,34.0,4,D5,Delhi,2013-12-05,Joined,BFSI,Chennai,R2,South
5335,2464237,No,0,30,E1,50.0,33.33,-16.67,No,No,Male,Employee Referral,7,L002,600020,33.0,4,D5,Delhi,2014-02-16,Joined,BFSI,Chennai,R2,South
5336,2565464,No,40,30,E1,10.0,8.33,-1.67,No,No,Male,Direct,3,L002,600020,27.0,4,D5,Delhi,2013-11-06,Joined,BFSI,Chennai,R2,South
5337,2586841,No,22,30,E1,31.25,31.25,0.0,No,Yes,Male,Agency,3,L002,600020,30.0,4,D5,Delhi,2014-04-28,Joined,BFSI,Chennai,R2,South
5338,2798533,No,2,90,E1,19.68,6.38,-13.3,No,No,Female,Direct,3,L002,600020,27.0,4,D5,Delhi,2013-04-07,Joined,BFSI,Chennai,R2,South
5339,2853627,No,143,30,E1,64.91,57.89,-7.019999999999996,No,No,Male,Employee Referral,4,L002,600020,27.0,4,D5,Delhi,2013-05-19,Joined,BFSI,Chennai,R2,South
5340,3034953,No,6,60,E1,58.54,41.46,-17.08,No,No,Male,Employee Referral,3,L002,600020,24.0,4,D5,Delhi,2013-08-23,Not Joined,BFSI,Chennai,R2,South
5341,3195376,No,100,60,E1,15.25,15.25,0.0,No,No,Male,Direct,7,L002,600020,34.0,4,D5,Delhi,2013-08-23,Joined,BFSI,Chennai,R2,South
5342,3257414,No,57,30,E2,3.53,3.53,0.0,No,No,Female,Agency,7,L002,600020,32.0,4,D5,Delhi,2013-12-18,Joined,BFSI,Chennai,R2,South
5343,3284579,No,68,60,E1,63.64,36.36,-27.28,No,No,Female,Direct,2,L002,600020,27.0,4,D5,Delhi,2014-01-02,Joined,BFSI,Chennai,R2,South
5344,3321553,No,22,60,E1,73.33,73.33,0.0,No,No,Male,Agency,4,L002,600020,29.0,4,D5,Delhi,2014-01-15,Joined,BFSI,Chennai,R2,South
5345,3360900,No,7,45,E1,52.17,41.3,-10.870000000000005,No,No,Male,Employee Referral,3,L002,600020,34.0,4,D5,Delhi,2013-09-26,Not Joined,BFSI,Chennai,R2,South
5346,3452140,No,5,30,E1,48.65,18.92,-29.73,No,No,Male,Agency,3,L002,600020,34.0,4,D5,Delhi,2013-02-24,Not Joined,BFSI,Chennai,R2,South
5347,2420164,No,1,30,E1,17.65,17.65,0.0,No,No,Male,Agency,3,L002,600020,26.0,4,D13,Madhya Pradesh,2013-10-31,Joined,BFSI,Chennai,R2,South
5348,2420832,No,61,30,E1,42.42,28.79,-13.630000000000004,No,No,Male,Direct,3,L002,600020,27.0,4,D13,Madhya Pradesh,2013-11-13,Joined,BFSI,Chennai,R2,South
5349,2444519,No,57,90,E1,71.05,34.21,-36.84,No,No,Female,Direct,3,L002,600020,27.0,4,D13,Madhya Pradesh,2014-01-07,Not Joined,BFSI,Chennai,R2,South
5350,2460653,No,2,90,E1,27.74,25.3,-2.4399999999999977,No,No,Male,Direct,3,L002,600020,26.0,4,D13,Madhya Pradesh,2014-02-01,Not Joined,BFSI,Chennai,R2,South
5351,2475006,No,20,60,E1,85.71,47.14,-38.56999999999999,No,No,Male,Direct,3,L002,600020,27.0,4,D13,Madhya Pradesh,2014-01-13,Not Joined,BFSI,Chennai,R2,South
5352,2483337,No,88,90,E1,11.61,10.71,-0.8999999999999986,No,No,Female,Direct,4,L002,600020,31.0,4,D13,Madhya Pradesh,2014-01-30,Not Joined,BFSI,Chennai,R2,South
5353,2614222,No,8,60,E1,18.03,18.03,0.0,No,No,Male,Agency,6,L002,600020,31.0,4,D13,Madhya Pradesh,2013-01-03,Joined,BFSI,Chennai,R2,South
5354,2793896,No,4,30,E1,2.78,2.78,0.0,No,No,Male,Direct,3,L002,600020,27.0,4,D13,Madhya Pradesh,2013-03-28,Joined,BFSI,Chennai,R2,South
5355,2807691,No,12,60,E2,33.77,33.77,0.0,No,No,Male,Direct,7,L002,600020,30.0,4,D13,Madhya Pradesh,2013-04-20,Joined,BFSI,Chennai,R2,South
5356,2828621,No,2,30,E1,40.74,40.74,0.0,No,No,Male,Direct,3,L002,600020,26.0,4,D13,Madhya Pradesh,2013-03-26,Joined,BFSI,Chennai,R2,South
5357,2831384,No,37,30,E1,36.75,28.21,-8.54,No,No,Female,Direct,4,L002,600020,24.0,4,D13,Madhya Pradesh,2013-03-31,Joined,BFSI,Chennai,R2,South
5358,3034341,No,42,60,E1,59.52,54.76,-4.760000000000005,No,No,Male,Agency,4,L002,600020,26.0,4,D13,Madhya Pradesh,2013-08-18,Not Joined,BFSI,Chennai,R2,South
5359,3040221,No,6,90,E1,22.95,22.95,0.0,No,No,Male,Agency,4,L002,600020,29.0,4,D13,Madhya Pradesh,2013-09-03,Not Joined,BFSI,Chennai,R2,South
5360,3051053,No,4,60,E2,5.26,0.44,-4.819999999999999,No,No,Male,Agency,9,L002,600020,31.0,4,D13,Madhya Pradesh,2013-08-05,Joined,BFSI,Chennai,R2,South
5361,3221415,No,1,60,E2,44.53,40.92,-3.61,No,No,Male,Direct,10,L002,600020,36.0,4,D13,Madhya Pradesh,2013-10-27,Not Joined,BFSI,Chennai,R2,South
